customer_id,age,gender,region,city_population,family_status,children,education,employment_type,monthly_income,owns_car,owns_house,years_with_bank,number_of_bank_products,average_monthly_balance,has_credit,loan_amount,credit_score,number_of_card_transactions_month,online_payments_share,mobile_app_usage,smartphone_brand,smartphone_price,smartphone_age_months,marketing_contacts_last_year,previous_campaign_response,previous_insurance,insurance_claims,accepted
C103762,51,M,Самара,1113715,married,3,secondary,employed,47923,0,0,9.6,1,26766.22,1,183932.8,649.1,15,0.537,1.3,Huawei,20308,7,1,0,0,,0
C103763,20,M,Москва,12927882,single,0,bachelor,self_employed,127394,0,0,2.0,2,39912.39,0,,,41,0.92,19.9,Apple,86521,37,4,0,1,1.0,1
C103764,26,M,Нижний Новгород,1216986,married,3,master,employed,99227,0,0,4.7,4,74480.38,0,,570.9,38,0.844,4.5,Samsung,54347,8,1,0,1,0.0,1
C103765,31,F,Ростов-на-Дону,1189940,single,0,bachelor,employed,81595,0,0,13.0,3,76359.08,1,548889.03,614.3,37,0.926,22.0,Samsung,43509,30,5,1,0,,1
C103766,37,M,Санкт-Петербург,5415489,single,0,bachelor,employed,134014,1,1,4.9,1,354656.37,1,3524448.34,715.5,45,0.786,6.0,Apple,100365,23,2,0,1,0.0,1
C103767,30,M,Уфа,1127757,single,0,bachelor,employed,55270,0,0,0.8,1,10730.43,0,,608.0,24,0.785,5.4,Xiaomi,35485,4,0,0,0,,0
C103768,25,M,Новосибирск,1581225,single,0,secondary,employed,31347,0,0,7.0,3,10454.09,0,,557.2,24,0.946,13.1,Other,8447,11,0,0,0,,0
C103769,67,F,Новосибирск,1699748,married,2,secondary,self_employed,54893,1,0,12.6,2,209771.54,1,1003466.44,559.6,7,0.119,0.5,Google,53075,30,4,0,1,0.0,0
C103770,36,M,Нижний Новгород,1239453,single,1,secondary,self_employed,34573,0,0,9.0,2,22104.39,1,63487.18,569.2,7,0.537,4.0,Huawei,11246,11,2,1,0,,0
C103771,42,F,Челябинск,1200410,married,1,bachelor,unemployed,21289,0,0,4.9,3,7298.79,1,446072.35,525.3,6,0.675,2.7,Xiaomi,12270,12,1,0,0,,0
C103772,46,F,Санкт-Петербург,5302089,married,5,bachelor,employed,120119,1,1,5.5,2,199852.09,1,1738782.09,672.1,43,0.865,2.3,Xiaomi,49143,8,1,0,1,0.0,1
C103773,50,M,Самара,1170603,married,1,bachelor,employed,55732,0,1,4.7,2,30381.02,1,1195461.62,590.8,14,0.468,2.3,Huawei,13127,11,2,0,0,,0
C103774,55,M,Санкт-Петербург,5266656,single,0,secondary,employed,69652,1,0,3.5,1,52601.21,1,557385.59,580.2,17,0.48,0.2,Apple,117519,0,0,0,0,,0
C103775,60,M,Новосибирск,1750669,married,2,bachelor,employed,140352,1,1,11.0,4,154804.39,1,495849.24,803.1,26,0.424,1.9,Huawei,43588,12,4,0,1,1.0,1
C103776,52,M,Санкт-Петербург,5403061,married,3,secondary,unemployed,35939,1,1,11.6,2,10262.86,1,391235.34,534.8,11,0.581,2.2,Huawei,20060,33,1,0,0,,0
C103777,53,F,Краснодар,1115807,single,0,secondary,employed,50893,0,0,10.3,3,27023.78,0,,667.8,24,0.628,0.9,Huawei,10669,48,2,1,0,,0
C103778,24,M,Новосибирск,1589245,single,0,secondary,employed,31952,0,0,5.8,1,9987.8,0,,572.0,12,0.876,5.2,Other,4749,33,1,0,0,,0
C103779,58,M,Самара,1163085,married,1,bachelor,employed,70613,1,0,8.9,4,55100.44,1,1347034.17,626.8,20,0.399,1.5,Xiaomi,27507,3,1,0,1,1.0,0
C103780,29,F,Ростов-на-Дону,1137413,married,1,bachelor,employed,75886,0,0,5.8,3,29458.73,1,398816.92,665.7,35,0.852,3.1,Other,21553,15,4,0,0,,0
C103781,33,M,Краснодар,1097324,single,0,bachelor,employed,94314,0,1,3.3,1,63764.3,0,,,49,0.923,12.3,Xiaomi,39815,11,1,0,0,,0
C103782,22,F,Нижний Новгород,1256502,single,1,bachelor,employed,68585,1,0,4.0,3,31588.19,0,,671.7,26,0.968,8.4,Other,11208,7,0,0,0,,0
C103783,31,F,Ростов-на-Дону,1145846,married,1,bachelor,employed,29888,1,0,1.0,1,15811.0,0,,,17,0.863,3.5,Other,5995,15,3,0,0,,0
C103784,27,F,Уфа,1184156,single,0,secondary,self_employed,28583,0,0,4.9,1,12263.0,0,,556.0,19,0.921,2.3,OnePlus,19345,36,1,0,0,,0
C103785,32,F,Москва,12840655,single,1,bachelor,employed,105357,1,0,11.0,2,37205.55,0,,691.9,44,0.927,8.7,Huawei,38298,14,4,0,1,2.0,1
C103786,47,M,Ростов-на-Дону,1166441,married,3,bachelor,employed,56686,1,0,12.9,2,123232.27,1,863050.17,589.5,17,0.55,3.2,Samsung,47967,25,0,0,0,,0
C103787,46,F,Нижний Новгород,1163217,married,2,bachelor,employed,69153,0,0,1.2,2,159336.46,1,723824.7,,26,0.658,4.7,Huawei,31716,13,2,0,0,,0
C103788,28,M,Ростов-на-Дону,1139590,single,0,secondary,self_employed,47022,0,0,0.9,1,47747.63,1,366507.09,716.9,23,0.866,4.8,Xiaomi,20242,31,0,1,0,,0
C103789,36,F,Ростов-на-Дону,1128237,single,0,bachelor,employed,161500,1,0,1.5,3,258343.96,1,2430578.59,639.8,41,0.771,7.8,Samsung,97293,1,3,1,0,,1
C103790,38,M,Самара,1137408,single,2,bachelor,employed,52957,1,0,13.4,2,42253.54,0,,515.3,19,0.599,4.5,Xiaomi,13529,10,3,1,1,1.0,0
C103791,33,M,Казань,1342451,single,0,secondary,employed,31856,0,0,15.0,4,60822.84,1,717926.55,558.2,23,0.826,1.2,Xiaomi,11207,41,2,0,0,,0
C103792,39,F,Москва,13280974,married,2,bachelor,employed,143428,0,1,2.3,2,388890.99,1,1279777.23,699.3,29,0.766,12.1,Apple,99528,11,3,0,1,0.0,1
C103793,18,M,Самара,1120944,single,0,bachelor,employed,29333,0,0,0.0,1,11614.42,0,,,14,0.745,,Xiaomi,12747,42,0,0,1,0.0,0
C103794,48,M,Нижний Новгород,1270387,single,0,secondary,employed,58816,0,1,3.1,2,74996.82,0,,,23,0.789,6.3,Xiaomi,24601,11,3,0,1,3.0,0
C103795,50,F,Москва,12562355,single,0,master,employed,152001,1,1,3.2,3,420206.51,1,3262613.48,781.0,41,0.826,8.0,Apple,94243,7,5,1,1,0.0,1
C103796,32,M,Санкт-Петербург,5159980,single,1,bachelor,employed,50199,0,0,14.0,4,47736.88,0,,553.1,15,0.621,0.4,Samsung,41016,14,5,0,1,0.0,0
C103797,26,F,Нижний Новгород,1253459,married,1,secondary,employed,13755,0,0,1.6,1,4776.23,0,,,4,0.922,1.2,Other,4413,47,0,0,0,,0
C103798,30,M,Челябинск,1176957,single,0,bachelor,employed,48142,0,0,10.3,2,26944.68,0,,636.3,18,0.822,4.6,Apple,71856,32,3,0,0,,0
C103799,46,F,Москва,11965345,single,0,secondary,self_employed,162982,1,0,10.8,3,166288.36,0,,803.1,41,0.827,1.1,Huawei,58298,13,5,1,1,2.0,1
C103800,37,M,Самара,1194570,married,3,secondary,employed,23427,0,0,8.3,1,17775.91,1,120348.4,415.2,16,0.916,6.0,Xiaomi,11093,48,0,0,1,0.0,0
C103801,30,M,Ростов-на-Дону,1041675,single,0,master,employed,147864,1,0,0.4,4,152466.14,1,2292539.3,666.1,59,0.969,12.0,Huawei,50292,14,6,1,0,,1
C103802,66,M,Самара,1206274,divorced,0,master,self_employed,137114,1,1,1.8,2,347967.6,1,1307747.98,709.4,25,0.321,,Samsung,68713,5,3,0,1,2.0,1
C103803,39,F,Самара,1140596,single,0,secondary,employed,61781,0,0,0.6,2,47429.75,0,,553.8,22,0.872,6.4,Huawei,26243,26,0,0,0,,0
C103804,33,F,Омск,1086128,single,0,bachelor,self_employed,42483,0,0,8.9,2,15803.78,1,191930.12,576.7,29,0.842,7.0,Samsung,36046,15,0,0,0,,0
C103805,42,F,Екатеринбург,1581319,married,0,bachelor,employed,87356,1,1,5.1,5,76887.19,1,272984.72,656.9,18,0.607,10.0,Xiaomi,17740,48,4,1,1,3.0,1
C103806,42,F,Москва,12688276,married,3,master,employed,138900,0,0,11.4,3,102824.51,1,463355.75,706.4,39,0.836,0.9,Samsung,53484,18,6,0,0,,0
C103807,68,M,Санкт-Петербург,5364383,married,2,master,self_employed,47540,0,1,5.0,2,55114.97,1,528856.28,604.7,8,0.232,2.0,Samsung,23441,15,2,0,0,,0
C103808,68,F,Москва,12994566,married,0,master,self_employed,125011,0,1,8.6,1,376125.68,0,,661.5,27,0.455,3.1,Huawei,37868,14,1,1,1,2.0,0
C103809,34,M,Санкт-Петербург,5334486,single,0,secondary,self_employed,193158,0,1,4.6,4,184341.51,1,1773651.39,746.1,54,0.955,7.4,Apple,111377,4,4,0,1,0.0,1
C103810,22,M,Нижний Новгород,1211514,single,0,master,employed,44114,0,0,4.0,3,22344.21,0,,553.9,14,0.863,2.6,Google,50102,7,1,1,0,,0
C103811,38,F,Москва,12825577,married,1,secondary,self_employed,217109,1,1,8.0,3,159245.74,0,,637.3,47,0.942,6.4,Apple,109888,8,3,0,1,2.0,1
C103812,40,M,Омск,1130602,married,1,secondary,employed,60216,0,0,6.1,2,82720.82,1,1082939.52,626.4,13,0.632,5.8,Samsung,62068,16,3,0,0,,0
C103813,27,M,Санкт-Петербург,5550872,single,0,bachelor,employed,27873,0,0,7.1,3,9170.01,0,,555.0,14,0.84,5.9,Xiaomi,12419,4,1,0,0,,0
C103814,61,F,Москва,12568058,married,3,master,employed,185654,1,0,3.0,4,234002.36,1,2216548.24,801.6,33,0.5,,Samsung,90845,9,5,1,1,0.0,1
C103815,28,F,Санкт-Петербург,5319992,single,0,bachelor,employed,181596,1,0,3.2,3,79692.63,1,1172699.07,661.7,48,0.964,17.0,Samsung,59807,19,5,0,0,,1
C103816,31,F,Екатеринбург,1504780,married,1,bachelor,employed,70719,0,0,4.4,5,53709.66,1,619064.5,623.2,21,0.738,2.7,Samsung,55780,24,1,0,1,0.0,1
C103817,51,F,Самара,1158615,married,1,bachelor,employed,97896,1,1,7.1,2,86916.36,1,427109.84,620.6,27,0.687,2.1,Google,50966,25,3,1,1,1.0,1
C103818,29,M,Ростов-на-Дону,1151934,single,1,bachelor,employed,94916,1,0,4.1,3,40436.86,0,,657.0,25,0.933,5.0,Samsung,81216,14,6,0,0,,1
C103819,33,M,Уфа,1199086,married,0,bachelor,employed,62482,1,1,10.2,1,109004.02,1,1959664.06,569.6,17,0.691,2.0,Xiaomi,16985,20,3,1,0,,0
C103820,34,F,Самара,1166087,married,2,secondary,employed,64112,0,1,6.6,3,110625.78,0,,602.2,34,0.866,6.4,Samsung,34313,8,2,1,1,1.0,1
C103821,23,M,Ростов-на-Дону,1125371,single,0,secondary,employed,20092,0,0,5.0,1,5171.85,0,,472.5,2,0.504,4.3,Xiaomi,9803,48,1,0,0,,0
C103822,36,F,Ростов-на-Дону,1191220,single,0,bachelor,self_employed,58087,0,0,10.7,2,39790.19,1,564198.74,640.5,24,0.624,1.4,Xiaomi,26304,13,0,0,0,,0
C103823,59,F,Казань,1324064,married,2,bachelor,employed,115601,1,0,9.6,1,293396.35,0,,651.6,25,0.61,0.6,Apple,86781,9,4,0,1,0.0,1
C103824,39,F,Омск,1096064,single,0,bachelor,employed,77722,0,0,1.6,2,53914.76,0,,,22,0.626,1.4,Apple,69853,28,2,0,0,,0
C103825,32,M,Санкт-Петербург,5551284,single,0,master,employed,128877,0,0,10.8,2,99060.1,0,,663.7,52,0.912,6.0,Other,14797,20,4,0,0,,0
C103826,67,M,Уфа,1133670,married,0,master,employed,61129,1,1,8.3,1,56300.85,1,391731.52,666.4,13,0.423,3.5,Xiaomi,21746,2,1,0,1,0.0,0
C103827,40,M,Москва,12697702,married,0,bachelor,employed,234688,1,1,14.4,6,2080864.96,1,4435194.25,837.6,43,0.976,3.5,Apple,90541,13,4,0,1,0.0,1
C103828,71,M,Казань,1265716,married,1,bachelor,employed,36245,0,1,6.4,3,30966.41,0,,574.2,2,0.136,0.3,Other,10040,33,3,0,1,0.0,0
C103829,31,F,Челябинск,1188110,married,0,master,self_employed,100303,1,1,11.9,4,36845.1,1,336842.43,717.6,40,0.887,9.9,Huawei,29008,28,6,1,1,0.0,1
C103830,65,F,Москва,12647775,married,1,secondary,self_employed,70550,0,1,10.6,2,53884.76,1,2908949.82,697.7,18,0.445,1.8,Apple,62553,12,1,0,1,0.0,0
C103831,27,F,Новосибирск,1605452,single,0,bachelor,employed,46031,0,0,5.2,4,97741.34,1,246719.67,635.5,10,0.413,4.6,Xiaomi,13088,39,1,0,1,0.0,0
C103832,71,M,Нижний Новгород,1219106,married,3,secondary,employed,22556,0,0,5.6,1,4268.37,0,,452.7,2,0.101,0.3,Other,5257,35,2,0,0,,0
C103833,31,F,Москва,12674175,single,0,bachelor,self_employed,86222,0,0,5.6,4,122109.06,0,,616.1,37,0.916,7.7,Samsung,45655,12,2,0,1,2.0,1
C103834,32,M,Ростов-на-Дону,1092940,single,0,secondary,employed,42944,0,0,3.5,1,11782.62,0,,481.2,18,0.718,4.7,Apple,27813,38,0,1,1,1.0,0
C103835,19,F,Москва,12728585,single,0,bachelor,employed,101343,1,0,1.0,1,61380.17,0,,609.7,28,0.849,1.5,Huawei,15286,30,2,1,1,2.0,0
C103836,37,M,Уфа,1087872,single,0,master,employed,86047,0,1,8.1,4,33620.11,0,,635.1,29,0.743,4.4,Apple,102800,7,1,0,1,1.0,1
C103837,32,M,Москва,13031502,single,1,secondary,self_employed,71412,0,0,3.5,1,46885.28,1,1889884.33,591.8,34,0.951,3.9,Xiaomi,32226,15,1,1,0,,0
C103838,32,M,Челябинск,1226062,single,0,bachelor,employed,109711,1,0,8.1,3,183452.78,0,,586.9,41,0.973,7.5,Other,10981,14,3,0,1,0.0,0
C103839,37,M,Москва,12559947,married,0,bachelor,employed,89270,1,0,16.9,4,440613.05,1,777626.24,757.9,32,0.903,14.1,Samsung,40589,24,5,0,0,,1
C103840,59,F,Уфа,1161763,married,2,secondary,employed,54729,0,1,1.6,2,52256.27,1,998558.77,576.7,12,0.713,0.6,Samsung,36498,12,1,0,0,,0
C103841,40,M,Омск,1081464,married,5,bachelor,employed,112671,0,0,6.6,4,94965.87,1,2054872.31,678.3,37,0.778,9.4,Apple,132756,2,4,0,0,,1
C103842,37,F,Челябинск,1233520,single,0,master,employed,183854,1,1,5.9,3,200876.59,1,1435493.03,850.0,38,0.87,7.3,Apple,149412,3,4,0,0,,1
C103843,34,F,Екатеринбург,1433895,single,0,bachelor,employed,119307,1,1,14.4,2,204552.63,1,258519.02,639.6,29,0.759,10.1,Apple,92098,5,2,1,0,,1
C103844,42,F,Самара,1151191,single,1,master,self_employed,133572,1,1,6.0,6,123903.2,1,1850009.89,736.9,38,0.929,10.2,Apple,75922,11,4,0,1,0.0,1
C103845,34,F,Новосибирск,1704690,married,1,secondary,employed,106332,0,0,6.6,2,67731.98,0,,694.0,33,0.737,5.5,Huawei,28938,8,4,0,1,0.0,0
C103846,24,M,Уфа,1197966,single,0,bachelor,employed,25177,0,0,2.6,1,14639.34,0,,,7,0.73,4.8,Xiaomi,15248,37,3,0,0,,0
C103847,35,F,Ростов-на-Дону,1199487,single,0,master,employed,78374,0,0,1.0,2,94410.8,1,297447.96,681.6,19,0.542,2.5,Samsung,35257,23,1,0,1,3.0,0
C103848,32,M,Челябинск,1173982,married,0,master,employed,73351,0,0,2.2,2,34177.79,1,599120.3,710.0,30,0.803,2.7,Apple,56463,48,3,1,0,,0
C103849,45,M,Москва,13120446,single,0,secondary,employed,62022,0,0,1.4,1,69021.49,0,,,29,0.908,1.9,Xiaomi,23494,7,1,0,0,,0
C103850,30,M,Москва,13271452,single,0,bachelor,employed,107719,0,0,5.3,4,221645.09,0,,652.5,34,0.872,3.7,OnePlus,42590,28,4,0,1,0.0,1
C103851,23,F,Екатеринбург,1504453,single,0,master,employed,65284,1,0,5.0,2,97711.23,1,774066.35,666.3,29,0.96,4.5,Huawei,16505,13,0,0,1,1.0,0
C103852,25,M,Санкт-Петербург,5245178,single,1,master,employed,73712,0,0,2.8,3,37861.72,1,192077.8,633.8,32,0.839,3.7,Xiaomi,27091,14,2,0,0,,0
C103853,42,F,Казань,1313949,married,3,bachelor,employed,96193,1,1,3.6,2,69089.62,1,755604.38,746.3,37,0.812,5.0,Xiaomi,34708,20,1,0,1,1.0,0
C103854,43,F,Новосибирск,1622983,married,4,secondary,employed,48933,1,1,5.1,1,15521.76,1,103680.57,629.0,7,0.52,0.9,Huawei,24787,16,2,0,0,,0
C103855,24,F,Ростов-на-Дону,1147651,single,0,master,employed,64069,0,0,6.0,1,81665.67,1,884914.96,623.6,43,0.96,5.2,Xiaomi,24215,19,2,0,1,0.0,0
C103856,28,M,Челябинск,1138698,single,0,master,employed,120773,1,0,5.4,2,110661.56,1,812284.78,653.5,25,0.662,1.1,Samsung,91723,7,4,0,1,0.0,1
C103857,37,F,Уфа,1196234,married,1,bachelor,employed,35321,0,1,2.1,3,23260.82,0,,606.5,10,0.792,3.4,Xiaomi,30651,2,2,1,1,2.0,1
C103858,36,M,Краснодар,1080963,single,0,bachelor,employed,78947,1,0,17.9,1,170368.42,1,1266160.38,697.9,37,0.897,7.0,Huawei,37093,23,3,0,1,0.0,1
C103859,23,F,Краснодар,1099208,single,0,secondary,employed,47398,0,0,5.0,1,51292.71,1,372932.83,520.2,26,0.855,3.3,Xiaomi,24959,4,1,0,0,,0
C103860,29,F,Москва,12612151,single,0,bachelor,self_employed,97538,0,0,3.1,3,96270.68,0,,708.1,38,0.914,2.7,Other,17717,29,7,0,0,,0
C103861,55,F,Москва,13292494,married,5,bachelor,employed,106308,1,1,12.8,3,84408.25,1,957449.34,683.3,32,0.799,0.3,Samsung,47076,18,1,0,1,0.0,0
C103862,51,M,Новосибирск,1640592,married,1,phd,self_employed,156932,1,1,26.1,3,272465.8,0,,759.8,46,0.941,1.5,Samsung,82353,7,1,1,1,0.0,1
C103863,34,M,Москва,13176547,single,0,master,employed,200628,1,0,6.2,1,85867.19,0,,749.0,44,0.744,3.0,Apple,143058,2,4,0,0,,1
C103864,44,M,Москва,13257076,single,0,master,employed,132476,1,0,3.2,4,151965.47,0,,702.3,22,0.568,2.7,OnePlus,39872,36,1,0,1,0.0,0
C103865,36,F,Москва,12832637,married,2,master,employed,264177,1,1,8.1,4,495630.04,1,7805382.27,709.6,41,0.973,3.8,Apple,149412,1,4,0,1,0.0,1
C103866,18,M,Ростов-на-Дону,1147409,single,0,bachelor,employed,102776,0,0,0.0,2,92970.93,1,664961.98,643.1,30,0.981,6.3,Apple,111765,10,5,0,0,,1
C103867,48,M,Москва,12466467,married,2,secondary,employed,152064,1,0,10.2,6,207606.44,1,1656041.67,745.7,41,0.903,3.3,Samsung,79284,15,5,1,1,2.0,1
C103868,36,F,Самара,1129743,single,0,bachelor,self_employed,63953,0,0,13.4,4,44553.69,0,,723.7,28,0.937,3.1,Xiaomi,24113,6,1,0,0,,0
C103869,36,F,Москва,12554234,married,0,secondary,employed,85585,0,0,7.0,3,44786.4,1,1314249.81,656.6,18,0.589,1.7,Samsung,33999,47,5,1,1,0.0,0
C103870,23,F,Новосибирск,1591729,single,0,bachelor,employed,102946,0,0,1.1,2,47436.07,1,1358240.71,691.6,43,0.914,9.4,Xiaomi,49827,6,1,1,0,,1
C103871,37,F,Самара,1133312,single,0,bachelor,employed,99097,0,0,7.4,5,66657.24,1,495251.38,675.3,36,0.682,2.5,Samsung,36409,46,5,1,1,2.0,1
C103872,51,M,Ростов-на-Дону,1093712,married,4,secondary,employed,92357,1,1,4.8,6,107561.24,1,1202187.3,715.3,29,0.661,10.3,Apple,112897,28,4,0,1,0.0,1
C103873,40,F,Нижний Новгород,1143274,single,0,master,self_employed,94445,1,0,4.2,6,157685.85,0,,726.5,21,0.548,0.8,Xiaomi,32675,5,5,0,1,0.0,1
C103874,33,F,Уфа,1106900,married,3,bachelor,self_employed,71788,0,0,11.6,2,167463.88,1,1457278.47,653.3,28,0.779,2.7,Xiaomi,22215,20,1,0,0,,0
C103875,51,M,Москва,13055198,single,0,bachelor,self_employed,191447,1,0,6.1,2,116835.96,1,1145354.76,850.0,32,0.784,1.3,Samsung,84268,2,6,1,0,,1
C103876,62,F,Казань,1279038,married,5,secondary,employed,29589,1,1,4.5,1,53293.59,1,185216.24,664.6,2,0.471,2.1,Other,8997,21,0,0,0,,0
C103877,31,M,Уфа,1156721,married,0,master,self_employed,91566,1,1,13.0,1,100241.65,0,,720.9,25,0.961,6.6,Xiaomi,11692,47,2,0,1,0.0,0
C103878,32,M,Уфа,1135682,single,0,master,employed,91291,1,0,3.6,3,108391.65,1,1972996.08,,38,0.881,1.9,Samsung,48359,14,0,1,0,,0
C103879,34,F,Уфа,1180334,married,1,bachelor,employed,26801,0,0,2.9,1,13290.99,0,,,2,0.353,2.2,Xiaomi,11320,12,0,1,0,,0
C103880,45,F,Омск,1108185,married,3,master,employed,162562,1,1,5.4,1,248258.43,1,1170907.55,632.6,41,0.739,1.6,Apple,87835,7,1,0,1,1.0,1
C103881,33,F,Новосибирск,1532854,single,0,bachelor,employed,27336,0,0,5.8,2,6072.44,0,,442.9,12,0.67,4.1,Huawei,16456,10,1,0,0,,0
C103882,26,F,Москва,12483731,single,0,master,employed,108742,0,0,8.0,7,170532.86,1,433245.05,646.6,35,0.692,1.7,Xiaomi,22256,16,8,0,1,1.0,0
C103883,56,F,Казань,1324650,divorced,2,bachelor,self_employed,123332,1,0,13.7,2,95371.5,1,2858551.18,624.8,46,0.783,7.2,Apple,133215,5,2,0,1,0.0,1
C103884,40,F,Санкт-Петербург,5628099,married,0,secondary,employed,55000,0,1,7.8,1,22699.5,0,,515.3,30,0.781,4.1,Apple,73277,11,4,0,0,,0
C103885,64,F,Уфа,1145044,married,2,secondary,employed,35007,1,0,8.9,2,29508.01,1,284438.8,666.5,2,0.179,0.2,Other,7292,12,1,0,0,,0
C103886,33,F,Ростов-на-Дону,1128649,married,1,secondary,employed,31794,0,0,13.9,1,15049.0,0,,502.2,11,0.555,1.8,Samsung,21111,23,1,0,0,,0
C103887,46,F,Санкт-Петербург,5389479,married,1,phd,employed,61885,0,0,2.2,1,85555.9,1,849034.51,582.0,22,0.764,2.7,Xiaomi,20393,8,3,0,0,,0
C103888,68,M,Екатеринбург,1446556,married,1,bachelor,employed,49931,0,0,3.5,3,42168.31,1,618521.05,574.4,7,0.229,2.4,Other,12100,13,4,0,1,0.0,0
C103889,18,M,Ростов-на-Дону,1101796,single,0,bachelor,employed,39247,1,0,0.0,1,13491.58,1,395662.02,535.3,12,0.928,2.9,Xiaomi,19888,19,2,0,0,,0
C103890,47,M,Москва,12911602,married,1,master,self_employed,220180,1,1,21.1,3,395598.69,0,,721.8,41,0.497,6.5,Apple,104259,3,4,0,0,,1
C103891,28,F,Краснодар,1046945,single,0,bachelor,self_employed,59223,0,0,6.3,4,79619.77,0,,584.5,32,0.91,4.4,Apple,54675,17,3,0,0,,0
C103892,72,M,Москва,12338002,married,2,bachelor,unemployed,66676,0,1,7.6,4,114710.71,0,,689.5,22,0.701,0.9,Samsung,57654,20,3,1,0,,0
C103893,19,F,Москва,12518289,single,0,bachelor,employed,307304,1,1,1.0,2,590551.87,0,,,49,0.98,1.9,Apple,149412,11,5,1,0,,1
C103894,29,F,Москва,12235720,single,0,secondary,employed,110206,1,0,1.5,3,127735.3,0,,613.0,31,0.748,1.0,Xiaomi,35625,26,3,1,1,1.0,1
C103895,45,M,Самара,1159941,single,0,bachelor,employed,54570,0,0,2.7,2,30937.61,1,825912.86,594.5,16,0.491,1.2,Xiaomi,28560,3,0,0,0,,0
C103896,60,M,Новосибирск,1683461,single,0,master,self_employed,88053,0,0,3.5,5,51879.42,0,,657.2,19,0.478,,Xiaomi,25100,3,2,0,0,,0
C103897,53,F,Челябинск,1189474,single,0,secondary,employed,74270,0,1,2.6,2,81829.48,1,1271540.13,688.2,22,0.662,,Samsung,49981,21,3,0,0,,0
C103898,23,F,Москва,13192422,single,0,bachelor,employed,247767,1,0,5.0,6,739635.56,1,2620129.57,792.4,52,0.896,4.7,Apple,149412,8,8,1,0,,1
C103899,45,F,Омск,1144968,married,2,secondary,employed,51398,0,0,3.6,2,57800.56,1,519987.35,596.2,12,0.44,1.8,Xiaomi,23787,30,3,0,0,,0
C103900,44,F,Новосибирск,1608535,married,3,secondary,self_employed,68652,1,0,15.6,1,68889.74,1,130787.25,578.3,20,0.778,3.1,Samsung,27220,27,2,1,0,,0
C103901,41,F,Москва,12650592,married,1,bachelor,employed,79190,0,0,2.9,1,58334.33,0,,,29,0.745,3.0,Xiaomi,29029,10,0,0,0,,0
C103902,54,F,Омск,1134063,single,1,secondary,employed,38855,0,0,3.5,1,20357.08,0,,575.2,15,0.492,3.5,Xiaomi,14852,25,1,0,0,,0
C103903,63,F,Екатеринбург,1561396,married,3,secondary,employed,46312,1,1,10.7,1,34366.11,1,533337.24,640.8,5,0.23,0.3,Xiaomi,20844,17,2,0,0,,0
C103904,34,M,Москва,13229687,single,0,bachelor,employed,124508,0,0,0.3,4,301089.15,1,5448957.7,629.6,30,0.891,2.6,Xiaomi,53051,6,2,0,1,0.0,1
C103905,56,F,Казань,1312202,married,3,bachelor,employed,40898,0,0,4.2,4,40243.95,0,,606.7,5,0.38,0.2,Xiaomi,10489,38,5,1,1,0.0,0
C103906,72,F,Москва,12445738,married,3,secondary,employed,69131,1,1,4.2,3,118295.12,1,107377.49,629.4,22,0.568,0.4,Huawei,22802,22,3,1,1,0.0,0
C103907,64,F,Уфа,1094229,married,1,secondary,employed,32352,0,1,8.9,1,7191.69,0,,592.6,2,0.235,0.3,Xiaomi,21809,12,1,0,1,0.0,0
C103908,36,F,Казань,1365156,single,0,master,employed,153540,1,0,2.0,7,464600.32,1,1567189.47,781.8,47,0.72,2.3,Apple,114571,5,7,1,1,1.0,1
C103909,72,M,Екатеринбург,1490611,married,1,secondary,employed,36126,0,0,10.7,1,16561.97,1,162518.9,604.5,2,0.292,0.1,Xiaomi,16871,30,3,0,0,,0
C103910,37,F,Омск,1172757,single,1,bachelor,employed,56974,0,0,3.3,1,30511.99,1,1155439.79,535.8,12,0.53,0.9,Other,6505,35,1,0,1,0.0,0
C103911,26,F,Москва,12963025,single,1,bachelor,employed,82889,0,1,8.0,1,61131.28,0,,633.8,25,0.949,9.2,Samsung,45508,28,2,0,0,,0
C103912,48,M,Москва,12402368,married,1,master,self_employed,168149,1,1,5.5,2,73164.55,1,2318826.49,719.0,34,0.717,12.5,Apple,149412,6,3,0,1,0.0,1
